Transaction_ID,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Transaction,products
5094649,8/12/2023,2023,August,15:47:46,5,338.8051577,1694.025788,Electronics,Apple,Laptop,Sale,LG Gram
2790957,8/12/2023,2023,August,16:11:29,6,361.2277212,2167.366327,Electronics,Apple,Smartphone,Purchase,Samsung Galaxy
3458780,8/12/2023,2023,August,16:17:05,3,82.35939809,247.0781943,Grocery,Pepsi,Water,Purchase,Purified water
3182333,8/12/2023,2023,August,16:18:56,9,137.0446301,1233.401671,Grocery,Pepsi,Water,Sale,Alkaline water
2345966,8/12/2023,2023,August,16:41:23,8,346.1729372,2769.383498,Home Decor,Home Depot,Tools,Sale,Pliers
7284049,8/12/2023,2023,August,18:03:13,2,386.2149369,772.4298738,Grocery,Pepsi,Water,Purchase,Sparkling water
6770186,8/12/2023,2023,August,18:04:41,9,69.07842099,621.7057889,Home Decor,Home Depot,Tools,Sale,Hammer
5332727,8/12/2023,2023,August,18:13:23,3,367.9911576,1103.973473,Electronics,Apple,Tablet,Sale,Lenovo Tab
2015903,8/12/2023,2023,August,18:42:06,5,91.71657643,458.5828821,Electronics,Apple,Tablet,Sale,Lenovo Tab
5794510,8/12/2023,2023,August,18:49:00,5,302.2402992,1511.201496,Electronics,Sony,Smartphone,Sale,Google Pixel
8754320,8/12/2023,2023,August,18:49:02,8,381.0944793,3048.755835,Electronics,Samsung,Television,Sale,QLED TV
2970871,8/12/2023,2023,August,18:56:29,2,301.6524647,603.3049293,Electronics,Apple,Smartphone,Purchase,Xiaomi Mi
5983311,8/12/2023,2023,August,19:03:51,2,214.6614486,429.3228973,Electronics,Apple,Tablet,Purchase,Samsung Galaxy Tab
5096715,8/12/2023,2023,August,19:15:36,2,250.5958761,501.1917521,Grocery,Pepsi,Water,Sale,Alkaline water
2879117,8/12/2023,2023,August,19:53:38,6,371.5034579,2229.020747,Grocery,Nestle,Snacks,Purchase,Trail mix
2315592,8/12/2023,2023,August,20:25:06,10,11.6367972,116.367972,Electronics,Apple,Smartphone,Sale,Huawei P
2073860,8/12/2023,2023,August,20:33:17,5,376.6621362,1883.310681,Electronics,Sony,Television,Sale,LCD TV
1246238,8/12/2023,2023,August,20:42:58,5,222.231272,1111.15636,Books,Penguin Books,Fiction,Sale,Horror
2812104,8/12/2023,2023,August,21:09:55,4,412.8599417,1651.439767,Books,Random House,Non-Fiction,Sale,Science
1841451,8/12/2023,2023,August,21:29:28,8,201.3345256,1610.676204,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Oven
9861392,8/12/2023,2023,August,21:29:59,8,51.24413099,409.9530479,Electronics,Samsung,Smartphone,Sale,OnePlus
2602672,8/12/2023,2023,August,22:08:00,4,147.9056923,591.6227694,Electronics,Sony,Smartphone,Sale,Xiaomi Mi
1270388,8/12/2023,2023,August,22:23:14,6,461.5836676,2769.502005,Grocery,Pepsi,Water,Purchase,Sparkling water
6882233,8/12/2023,2023,August,22:50:11,6,31.4663109,188.7978654,Grocery,Nestle,Chocolate,Purchase,Milk chocolate
1353003,8/12/2023,2023,August,23:05:08,2,206.377492,412.754984,Home Decor,Home Depot,Tools,Purchase,Saw
6792543,8/12/2023,2023,August,23:59:03,9,358.0665834,3222.599251,Electronics,Apple,Laptop,Sale,Asus ZenBook
2525832,8/13/2023,2023,August,0:21:18,7,203.2634681,1422.844277,Electronics,Whirepool,Fridge,Sale,Compact refrigerator
3568252,8/13/2023,2023,August,0:45:40,3,497.9213752,1493.764126,Electronics,Samsung,Smartphone,Purchase,iPhone
5660295,8/13/2023,2023,August,0:54:00,10,287.7191646,2877.191646,Electronics,Sony,Smartphone,Sale,Xiaomi Mi
9851763,8/13/2023,2023,August,1:01:51,5,187.0847145,935.4235726,Electronics,Samsung,Tablet,Purchase,Huawei MediaPad
8967265,8/13/2023,2023,August,1:06:18,5,213.5980183,1067.990092,Electronics,Sony,Smartphone,Sale,LG G
3087234,8/13/2023,2023,August,1:09:48,1,123.8370493,123.8370493,Books,Random House,Fiction,Sale,Horror
1868737,8/13/2023,2023,August,1:15:11,9,353.5735893,3182.162303,Books,Random House,Fiction,Sale,Thriller
6006757,8/13/2023,2023,August,1:43:41,7,431.4812906,3020.369034,Electronics,Samsung,Tablet,Purchase,Sony Xperia Tablet
3912392,8/13/2023,2023,August,1:47:26,3,402.0964732,1206.28942,Electronics,Sony,Smartphone,Sale,LG G
2729624,8/13/2023,2023,August,2:05:25,9,150.9405923,1358.465331,Electronics,Whirepool,Fridge,Sale,Mini fridge
1816887,8/13/2023,2023,August,4:10:35,10,209.1116208,2091.116208,Electronics,Samsung,Smartphone,Sale,Google Pixel
6263700,8/13/2023,2023,August,4:38:41,9,133.6474982,1202.827484,Electronics,Sony,Smartphone,Purchase,iPhone
3922418,8/13/2023,2023,August,5:10:03,1,417.587153,417.587153,Home Decor,IKEA,Furniture,Sale,Coffee table
3379295,8/13/2023,2023,August,5:24:12,4,28.54764429,114.1905771,Grocery,Pepsi,Water,Purchase,Sparkling water
7679596,8/13/2023,2023,August,5:57:14,2,128.2969515,256.5939029,Books,Penguin Books,Fiction,Purchase,Science fiction
4006131,8/13/2023,2023,August,6:21:16,4,159.1384717,636.5538868,Home Decor,IKEA,Lighting,Sale,Ceiling lights
7365947,8/13/2023,2023,August,6:33:31,6,431.6433569,2589.860142,Electronics,Apple,Smartphone,Purchase,OnePlus
4896558,8/13/2023,2023,August,7:17:05,9,218.0783971,1962.705574,Grocery,Pepsi,Soft Drink,Sale,Energy drink
2160575,8/13/2023,2023,August,7:20:51,6,224.1765616,1345.059369,Home Decor,Home Depot,Furniture,Sale,Coffee table
8373164,8/13/2023,2023,August,9:55:08,8,470.9513202,3767.610562,Electronics,Apple,Smartphone,Sale,Sony Xperia
1681268,8/13/2023,2023,August,10:40:06,4,35.27653168,141.1061267,Electronics,Samsung,Smartphone,Purchase,Google Pixel
1992722,8/13/2023,2023,August,12:03:15,1,21.26597105,21.26597105,Electronics,Sony,Smartphone,Sale,Google Pixel
2919697,8/13/2023,2023,August,12:28:01,9,44.34923653,399.1431288,Electronics,Sony,Smartphone,Sale,Nokia
6287737,8/13/2023,2023,August,12:54:28,2,229.0228644,458.0457288,Electronics,Sony,Smartphone,Sale,Google Pixel
8549691,8/13/2023,2023,August,13:22:12,6,283.5382479,1701.229487,Grocery,Pepsi,Water,Sale,Alkaline water
5412218,8/13/2023,2023,August,13:24:30,8,349.8198461,2798.558769,Electronics,Apple,Laptop,Purchase,LG Gram
9061968,8/13/2023,2023,August,13:25:37,5,446.6978081,2233.48904,Electronics,Whirepool,Fridge,Sale,Smart refrigerator
2353804,8/13/2023,2023,August,13:39:50,8,320.6958586,2565.566868,Electronics,Samsung,Television,Sale,LED TV
1323963,8/13/2023,2023,August,14:02:37,2,405.2190764,810.4381527,Grocery,Pepsi,Soft Drink,Purchase,Cola
7560541,8/13/2023,2023,August,14:19:14,9,234.6498927,2111.849034,Electronics,Sony,Headphones,Sale,Noise-cancelling headphones
6137571,8/13/2023,2023,August,14:30:00,2,134.5633915,269.126783,Electronics,Samsung,Television,Sale,LED TV
1248836,8/13/2023,2023,August,14:31:04,3,162.4787876,487.4363627,Electronics,Sony,Smartphone,Sale,OnePlus
1837157,8/13/2023,2023,August,14:32:20,10,360.7776649,3607.776649,Home Decor,IKEA,Lighting,Sale,Desk lamps
7000917,8/13/2023,2023,August,16:03:12,1,165.7541132,165.7541132,Electronics,Sony,Headphones,Sale,Studio headphones
9837338,8/13/2023,2023,August,16:15:33,1,188.0159306,188.0159306,Electronics,Whirepool,Fridge,Sale,Compact refrigerator
3679753,8/13/2023,2023,August,17:13:09,5,133.5985826,667.9929128,Electronics,Apple,Tablet,Sale,Amazon Fire Tablet
1904549,8/13/2023,2023,August,17:13:44,4,363.809369,1455.237476,Electronics,Sony,Television,Purchase,Smart TV
9585516,8/13/2023,2023,August,17:39:55,4,49.4808556,197.9234224,Home Decor,IKEA,Lighting,Sale,Floor lamps
5658554,8/13/2023,2023,August,18:35:45,9,162.8271129,1465.444016,Books,HarperCollins,Fiction,Purchase,Science fiction
2978186,8/13/2023,2023,August,18:50:06,4,219.351792,877.4071682,Books,HarperCollins,Fiction,Sale,Thriller
6710946,8/13/2023,2023,August,19:18:35,9,280.7483929,2526.735536,Grocery,Nestle,Chocolate,Sale,Chocolate bars
2976304,8/13/2023,2023,August,19:44:26,1,493.4851528,493.4851528,Electronics,Apple,Smartphone,Sale,Google Pixel
2074533,8/13/2023,2023,August,20:41:59,9,225.6719927,2031.047934,Electronics,Apple,Smartphone,Sale,Huawei P
8353572,8/13/2023,2023,August,20:44:27,8,26.19424089,209.5539271,Grocery,Coca-Cola,Water,Purchase,Alkaline water
2650335,8/13/2023,2023,August,20:52:20,9,422.2950803,3800.655723,Home Decor,IKEA,Furniture,Sale,TV stand
6147446,8/13/2023,2023,August,20:56:23,5,102.2411444,511.2057221,Books,Penguin Books,Non-Fiction,Purchase,Health
3603128,8/13/2023,2023,August,20:59:42,9,263.1826297,2368.643668,Grocery,Nestle,Chocolate,Sale,Milk chocolate
5076847,8/13/2023,2023,August,21:40:49,10,280.9401023,2809.401023,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Refrigerator
9230556,8/13/2023,2023,August,22:02:30,5,233.6098633,1168.049317,Electronics,Apple,Laptop,Purchase,LG Gram
4652780,8/13/2023,2023,August,22:13:49,2,128.3354788,256.6709576,Grocery,Pepsi,Juice,Sale,Orange juice
2661423,8/13/2023,2023,August,23:05:08,2,16.39215961,32.78431921,Electronics,Sony,Television,Sale,HDR TV
7551610,8/13/2023,2023,August,23:32:34,6,130.4547226,782.7283357,Electronics,Samsung,Tablet,Sale,Amazon Fire Tablet
7277968,8/13/2023,2023,August,23:33:05,2,326.9216053,653.8432105,Electronics,Apple,Tablet,Purchase,Sony Xperia Tablet
1837445,8/14/2023,2023,August,0:32:32,9,40.60437083,365.4393374,Electronics,Sony,Headphones,Purchase,Over-ear headphones
4843452,8/14/2023,2023,August,0:53:32,5,406.9762432,2034.881216,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Coffee maker
2889933,8/14/2023,2023,August,0:55:54,10,80.82405407,808.2405407,Books,Penguin Books,Fiction,Sale,Thriller
7962937,8/14/2023,2023,August,1:24:43,4,48.64503311,194.5801324,Electronics,Sony,Television,Purchase,Android TV
2570441,8/14/2023,2023,August,1:28:50,8,182.2916463,1458.333171,Books,HarperCollins,Fiction,Sale,Science fiction
9334007,8/14/2023,2023,August,2:09:21,2,301.2790312,602.5580625,Electronics,Apple,Tablet,Sale,Huawei MediaPad
1856711,8/14/2023,2023,August,2:27:06,10,112.2551449,1122.551449,Electronics,Whirepool,Fridge,Sale,Bottom-freezer refrigerator
2770775,8/14/2023,2023,August,2:31:44,8,254.7878449,2038.302759,Electronics,Sony,Smartphone,Purchase,Motorola Moto
7579041,8/14/2023,2023,August,2:48:00,9,401.3835873,3612.452285,Grocery,Pepsi,Water,Sale,Purified water
2238059,8/14/2023,2023,August,2:58:00,3,315.6845943,947.0537829,Electronics,Sony,Television,Sale,LED TV
9363103,8/14/2023,2023,August,3:19:16,7,218.8839549,1532.187685,Electronics,Samsung,Smartphone,Sale,Xiaomi Mi
9128592,8/14/2023,2023,August,3:33:51,1,303.8004883,303.8004883,Electronics,Apple,Smartphone,Sale,Google Pixel
2323237,8/14/2023,2023,August,4:23:31,7,416.3430256,2914.401179,Electronics,Apple,Tablet,Purchase,Huawei MediaPad
5485345,8/14/2023,2023,August,4:39:36,5,442.9380256,2214.690128,Electronics,Apple,Laptop,Sale,Dell XPS
2192985,8/14/2023,2023,August,4:55:10,2,439.1929216,878.3858433,Electronics,Apple,Tablet,Purchase,Sony Xperia Tablet
2968984,8/14/2023,2023,August,5:00:25,4,93.15908396,372.6363359,Home Decor,Home Depot,Furniture,Sale,Coffee table
9206138,8/14/2023,2023,August,6:31:50,2,484.7485661,969.4971322,Books,Penguin Books,Non-Fiction,Purchase,Science
4011345,8/14/2023,2023,August,7:16:49,7,203.6583437,1425.608406,Electronics,Apple,Smartphone,Purchase,Nokia
6641967,8/14/2023,2023,August,7:16:53,6,291.1821644,1747.092986,Electronics,Apple,Laptop,Sale,Dell XPS
2105008,8/14/2023,2023,August,7:27:42,2,159.3126253,318.6252506,Books,Random House,Literature,Sale,Drama
9992032,8/14/2023,2023,August,7:34:41,3,114.4566869,343.3700608,Grocery,Pepsi,Soft Drink,Sale,Iced tea
3823806,8/14/2023,2023,August,7:49:00,1,14.22913658,14.22913658,Grocery,Pepsi,Water,Purchase,Alkaline water
1636125,8/14/2023,2023,August,7:56:46,2,290.9406081,581.8812161,Grocery,Pepsi,Juice,Sale,Apple juice
6297150,8/14/2023,2023,August,8:52:08,4,186.1572169,744.6288675,Home Decor,IKEA,Lighting,Purchase,Ceiling lights
3563768,8/14/2023,2023,August,8:59:38,6,419.7578254,2518.546953,Home Decor,Home Depot,Tools,Sale,Pliers
6306417,8/14/2023,2023,August,9:06:03,7,50.1090438,350.7633066,Home Decor,IKEA,Furniture,Purchase,Coffee table
7938903,8/14/2023,2023,August,9:23:47,2,148.6108845,297.221769,Electronics,Samsung,Tablet,Sale,Sony Xperia Tablet
4241445,8/14/2023,2023,August,9:27:32,10,332.3905893,3323.905893,Grocery,Nestle,Chocolate,Purchase,Chocolate bars
5322517,8/14/2023,2023,August,9:55:47,7,51.99662631,363.9763842,Electronics,Sony,Smartphone,Purchase,Google Pixel
6816263,8/14/2023,2023,August,11:40:06,3,269.0524856,807.1574567,Electronics,Sony,Headphones,Sale,DJ headphones
1668655,8/14/2023,2023,August,13:04:21,7,328.9498088,2302.648662,Grocery,Coca-Cola,Soft Drink,Sale,Lemon-lime soda
2869123,8/14/2023,2023,August,13:28:27,1,79.17866932,79.17866932,Electronics,Samsung,Television,Purchase,LCD TV
8179183,8/14/2023,2023,August,13:32:39,8,339.7914284,2718.331427,Books,HarperCollins,Fiction,Sale,Science fiction
9101737,8/14/2023,2023,August,13:42:17,6,96.73281613,580.3968968,Electronics,Sony,Headphones,Purchase,Noise-cancelling headphones
8195950,8/14/2023,2023,August,14:40:03,7,214.7680188,1503.376132,Electronics,Samsung,Tablet,Sale,Huawei MediaPad
3601564,8/14/2023,2023,August,14:56:57,3,203.8681498,611.6044495,Books,Penguin Books,Fiction,Sale,Horror
5002644,8/14/2023,2023,August,15:33:54,2,461.4562276,922.9124551,Grocery,Pepsi,Soft Drink,Sale,Energy drink
9955356,8/14/2023,2023,August,16:08:57,7,99.58507104,697.0954973,Electronics,Whirepool,Fridge,Sale,Compact refrigerator
3472523,8/14/2023,2023,August,16:20:31,5,460.7587645,2303.793822,Electronics,Apple,Laptop,Sale,Lenovo ThinkPad
8861294,8/14/2023,2023,August,16:41:07,8,215.1930191,1721.544153,Books,Penguin Books,Non-Fiction,Sale,Science
1760450,8/14/2023,2023,August,16:51:44,10,298.5883637,2985.883637,Home Decor,IKEA,Furniture,Purchase,Desk
3838742,8/14/2023,2023,August,17:33:17,7,33.58256705,235.0779694,Home Decor,Bed Bath & Beyond,Kitchen,Purchase,Microwave
7472791,8/14/2023,2023,August,17:44:01,8,53.83596338,430.6877071,Grocery,Coca-Cola,Soft Drink,Sale,Cola
8354474,8/14/2023,2023,August,19:11:39,6,408.4833326,2450.899996,Books,HarperCollins,Fiction,Sale,Romance
6700794,8/14/2023,2023,August,19:22:59,8,165.4248729,1323.398983,Books,Random House,Non-Fiction,Purchase,Health
2685313,8/14/2023,2023,August,19:40:59,4,328.998297,1315.993188,Electronics,Samsung,Tablet,Sale,iPad
4964315,8/14/2023,2023,August,20:07:53,2,276.1659601,552.3319203,Grocery,Pepsi,Water,Purchase,Purified water
5364562,8/14/2023,2023,August,20:18:34,7,228.6199841,1600.339888,Electronics,Samsung,Tablet,Purchase,Sony Xperia Tablet
9079239,8/14/2023,2023,August,21:00:04,5,30.14118412,150.7059206,Electronics,Apple,Smartphone,Purchase,Motorola Moto
7639404,8/14/2023,2023,August,21:16:02,7,388.6809916,2720.766941,Electronics,Whirepool,Fridge,Sale,Smart refrigerator
9561498,8/14/2023,2023,August,21:17:01,2,45.78689595,91.57379191,Grocery,Nestle,Chocolate,Sale,Milk chocolate
8391085,8/14/2023,2023,August,21:38:25,3,481.0184112,1443.055234,Electronics,Apple,Laptop,Sale,Lenovo ThinkPad
7401409,8/14/2023,2023,August,21:40:00,8,387.3330228,3098.664182,Grocery,Coca-Cola,Juice,Sale,Apple juice
6766357,8/14/2023,2023,August,22:03:13,6,161.1923538,967.1541227,Electronics,Sony,Headphones,Purchase,Wireless headphones
2617826,8/14/2023,2023,August,22:29:07,7,357.9376697,2505.563688,Electronics,Sony,Smartphone,Sale,Motorola Moto
8213167,8/14/2023,2023,August,22:51:28,6,108.1202717,648.7216304,Grocery,Pepsi,Water,Purchase,Alkaline water
5985572,8/14/2023,2023,August,22:54:37,4,234.7098599,938.8394398,Home Decor,Home Depot,Furniture,Sale,TV stand
2090341,8/14/2023,2023,August,23:57:23,7,94.53233124,661.7263187,Electronics,Sony,Television,Sale,Smart TV
4996406,8/15/2023,2023,August,0:18:15,6,413.8967129,2483.380277,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Microwave
2190345,8/15/2023,2023,August,1:24:48,8,416.9725621,3335.780497,Electronics,Apple,Laptop,Purchase,Acer Swift
2707321,8/15/2023,2023,August,1:31:21,4,441.2170848,1764.868339,Electronics,Samsung,Smartphone,Purchase,iPhone
6945896,8/15/2023,2023,August,1:32:58,5,138.3706679,691.8533395,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Oven
5109696,8/15/2023,2023,August,3:03:05,9,414.1386978,3727.24828,Books,Penguin Books,Non-Fiction,Sale,Science
3068765,8/15/2023,2023,August,3:31:57,1,250.3358834,250.3358834,Electronics,Sony,Headphones,Sale,DJ headphones
6152420,8/15/2023,2023,August,3:33:15,2,184.5351655,369.0703309,Books,Random House,Literature,Sale,Drama
2283372,8/15/2023,2023,August,4:05:58,7,405.0577787,2835.404451,Books,Penguin Books,Fiction,Sale,Romance
8847424,8/15/2023,2023,August,4:45:31,3,202.2631462,606.7894385,Grocery,Nestle,Chocolate,Purchase,Milk chocolate
8259236,8/15/2023,2023,August,4:58:24,8,353.1222962,2824.97837,Home Decor,IKEA,Furniture,Sale,Coffee table
9243474,8/15/2023,2023,August,5:16:43,8,496.0053512,3968.042809,Grocery,Coca-Cola,Water,Sale,Alkaline water
1142241,8/15/2023,2023,August,5:36:08,10,378.8223397,3788.223397,Electronics,Apple,Tablet,Sale,Samsung Galaxy Tab
1556160,8/15/2023,2023,August,7:26:58,8,411.6243501,3292.994801,Electronics,Apple,Tablet,Sale,Acer Iconia Tab
1271806,8/15/2023,2023,August,8:17:10,2,125.0302683,250.0605365,Electronics,Apple,Tablet,Sale,Samsung Galaxy Tab
5765587,8/15/2023,2023,August,9:40:59,2,135.3768785,270.7537571,Home Decor,Home Depot,Tools,Purchase,Drill
7275197,8/15/2023,2023,August,9:55:26,2,340.3361878,680.6723756,Electronics,Sony,Smartphone,Sale,Motorola Moto
5866951,8/15/2023,2023,August,10:53:28,8,496.9197729,3975.358183,Electronics,Apple,Laptop,Sale,Acer Swift
2548897,8/15/2023,2023,August,11:43:27,5,347.6646026,1738.323013,Home Decor,Home Depot,Furniture,Sale,Coffee table
1573656,8/15/2023,2023,August,11:50:32,5,477.0079369,2385.039685,Electronics,Whirepool,Fridge,Sale,Compact refrigerator
7812370,8/15/2023,2023,August,12:08:13,8,271.7715566,2174.172453,Books,Random House,Fiction,Purchase,Science fiction
2224858,8/15/2023,2023,August,12:13:35,9,135.9129493,1223.216544,Books,Random House,Fiction,Sale,Romance
2748085,8/15/2023,2023,August,12:21:47,10,289.630563,2896.30563,Books,HarperCollins,Thriller,Sale,Action
2657930,8/15/2023,2023,August,13:13:25,4,183.4678013,733.8712051,Grocery,Coca-Cola,Soft Drink,Sale,Iced tea
3905246,8/15/2023,2023,August,14:37:37,8,413.4945054,3307.956043,Grocery,Pepsi,Water,Purchase,Alkaline water
7084485,8/15/2023,2023,August,15:51:08,3,238.9935408,716.9806225,Electronics,Apple,Tablet,Purchase,iPad
8790585,8/15/2023,2023,August,16:06:11,4,126.4369795,505.7479179,Electronics,Samsung,Tablet,Purchase,Acer Iconia Tab
3770758,8/15/2023,2023,August,16:20:07,10,210.219452,2102.19452,Electronics,Sony,Headphones,Sale,Noise-cancelling headphones
8083344,8/15/2023,2023,August,16:30:25,7,191.5105712,1340.573998,Home Decor,Home Depot,Tools,Sale,Level
3233237,8/15/2023,2023,August,16:34:15,3,22.44977609,67.34932826,Electronics,Apple,Smartphone,Sale,iPhone
5768156,8/15/2023,2023,August,17:08:08,7,271.067405,1897.471835,Electronics,Samsung,Smartphone,Sale,Google Pixel
2766929,8/15/2023,2023,August,17:36:18,7,160.7359948,1125.151964,Books,Random House,Fiction,Purchase,Science fiction
6429820,8/15/2023,2023,August,17:47:08,2,31.79420458,63.58840915,Electronics,Samsung,Smartphone,Sale,OnePlus
6916227,8/15/2023,2023,August,18:01:00,2,247.5435067,495.0870133,Electronics,Whirepool,Fridge,Sale,Bottom-freezer refrigerator
5593680,8/15/2023,2023,August,18:18:40,5,473.5840978,2367.920489,Grocery,Pepsi,Water,Sale,Sparkling water
4200116,8/15/2023,2023,August,18:33:13,4,120.8549448,483.4197792,Home Decor,IKEA,Lighting,Purchase,Track lighting
7772942,8/15/2023,2023,August,19:10:16,8,56.02495525,448.199642,Grocery,Pepsi,Water,Purchase,Alkaline water
7035286,8/15/2023,2023,August,20:20:37,2,425.5489107,851.0978214,Electronics,Apple,Smartphone,Sale,LG G
5458288,8/15/2023,2023,August,20:29:02,4,249.7070624,998.8282496,Grocery,Coca-Cola,Soft Drink,Sale,Lemon-lime soda
5359407,8/15/2023,2023,August,20:31:14,4,436.9411973,1747.764789,Electronics,Apple,Smartphone,Purchase,Sony Xperia
6910116,8/15/2023,2023,August,20:31:23,10,294.7599185,2947.599185,Books,HarperCollins,Fiction,Sale,Horror
6514626,8/15/2023,2023,August,20:53:07,1,217.5101889,217.5101889,Home Decor,Bed Bath & Beyond,Kitchen,Purchase,Oven
1830178,8/15/2023,2023,August,23:04:10,2,83.38392795,166.7678559,Grocery,Coca-Cola,Juice,Sale,Apple juice
9882313,8/15/2023,2023,August,23:41:04,7,464.698592,3252.890144,Electronics,Sony,Smartphone,Purchase,Nokia
2819920,8/15/2023,2023,August,23:44:55,7,44.87820019,314.1474013,Grocery,Pepsi,Water,Purchase,Purified water
3845484,8/15/2023,2023,August,23:45:40,10,98.10788216,981.0788216,Electronics,Apple,Smartphone,Purchase,Motorola Moto
9621359,8/16/2023,2023,August,0:00:24,7,268.6868282,1880.807797,Electronics,Samsung,Smartphone,Sale,Huawei P
8136234,8/16/2023,2023,August,0:42:49,9,479.459519,4315.135671,Grocery,Coca-Cola,Soft Drink,Sale,Cola
3234990,8/16/2023,2023,August,0:55:01,10,160.0730499,1600.730499,Grocery,Pepsi,Juice,Sale,Apple juice
5339948,8/16/2023,2023,August,1:05:25,6,43.49879466,260.992768,Home Decor,Home Depot,Tools,Sale,Saw
2415153,8/16/2023,2023,August,1:35:11,8,80.08843708,640.7074966,Grocery,Coca-Cola,Soft Drink,Purchase,Iced tea
6264633,8/16/2023,2023,August,1:38:31,2,369.8021743,739.6043487,Electronics,Apple,Smartphone,Sale,Samsung Galaxy
8912755,8/16/2023,2023,August,1:40:29,5,214.8939195,1074.469597,Electronics,Sony,Headphones,Sale,Sports headphones
4308135,8/16/2023,2023,August,2:10:00,5,17.43505867,87.17529333,Electronics,Apple,Tablet,Sale,Sony Xperia Tablet
4398268,8/16/2023,2023,August,2:23:26,1,337.1551674,337.1551674,Electronics,Sony,Television,Sale,Smart TV
6748684,8/16/2023,2023,August,2:24:12,1,181.7831571,181.7831571,Electronics,Sony,Smartphone,Sale,Nokia
8482310,8/16/2023,2023,August,2:36:44,10,179.6073174,1796.073174,Grocery,Nestle,Chocolate,Sale,Milk chocolate
7350387,8/16/2023,2023,August,3:04:30,3,465.858388,1397.575164,Electronics,Whirepool,Fridge,Sale,Mini fridge
3267381,8/16/2023,2023,August,3:13:49,5,24.07957739,120.397887,Grocery,Pepsi,Water,Sale,Sparkling water
4730752,8/16/2023,2023,August,3:18:28,8,10.61316166,84.9052933,Books,Random House,Non-Fiction,Sale,Health
2474984,8/16/2023,2023,August,3:25:06,5,425.1518483,2125.759242,Home Decor,Home Depot,Tools,Sale,Screwdriver set
5671126,8/16/2023,2023,August,4:45:36,7,48.56332772,339.9432941,Grocery,Pepsi,Juice,Sale,Orange juice
7020199,8/16/2023,2023,August,6:35:39,5,416.1905393,2080.952697,Electronics,Sony,Television,Purchase,Android TV
6461565,8/16/2023,2023,August,7:16:55,2,21.53859496,43.07718991,Home Decor,Bed Bath & Beyond,Kitchen,Sale,Microwave
6361421,8/16/2023,2023,August,7:18:34,1,352.8924409,352.8924409,Electronics,Samsung,Television,Sale,OLED TV
8324125,8/16/2023,2023,August,7:50:23,3,291.1964706,873.5894118,Books,HarperCollins,Non-Fiction,Purchase,Science
8433664,8/16/2023,2023,August,8:31:00,3,14.1286601,42.38598031,Grocery,Coca-Cola,Water,Sale,Alkaline water
5317882,8/16/2023,2023,August,8:51:40,8,42.84019177,342.7215342,Grocery,Pepsi,Water,Purchase,Purified water
2359660,8/16/2023,2023,August,10:03:34,6,232.7869106,1396.721464,Grocery,Pepsi,Juice,Sale,Orange juice
7324560,8/16/2023,2023,August,11:20:28,4,336.1688498,1344.675399,Electronics,Samsung,Smartphone,Sale,Google Pixel
3876455,8/16/2023,2023,August,11:23:59,2,86.27524744,172.5504949,Electronics,Samsung,Smartphone,Sale,Huawei P
8289445,8/16/2023,2023,August,11:30:02,4,272.8120638,1091.248255,Electronics,Apple,Smartphone,Sale,iPhone
1435601,8/16/2023,2023,August,12:36:48,5,95.83174015,479.1587007,Books,HarperCollins,Fiction,Purchase,Thriller
1130729,8/16/2023,2023,August,13:12:30,5,241.1275056,1205.637528,Grocery,Nestle,Snacks,Purchase,Chips
9647246,8/16/2023,2023,August,13:13:50,10,460.3150849,4603.150849,Home Decor,Home Depot,Furniture,Sale,Coffee table
9268697,8/16/2023,2023,August,13:16:58,7,138.6919005,970.8433034,Home Decor,Home Depot,Furniture,Purchase,Coffee table
4859024,8/16/2023,2023,August,13:26:52,7,75.7769316,530.4385212,Electronics,Samsung,Tablet,Sale,Lenovo Tab
9233363,8/16/2023,2023,August,14:42:51,4,166.6462238,666.5848953,Home Decor,IKEA,Furniture,Purchase,Desk
1610101,8/16/2023,2023,August,14:49:29,6,157.703745,946.2224698,Electronics,Samsung,Television,Sale,Curved TV
5748306,8/16/2023,2023,August,15:52:37,5,237.8870725,1189.435363,Electronics,Apple,Laptop,Sale,MacBook
8729528,8/16/2023,2023,August,16:01:00,3,43.62844929,130.8853479,Electronics,Sony,Smartphone,Sale,LG G
8518801,8/16/2023,2023,August,16:09:14,7,313.3668593,2193.568015,Home Decor,Home Depot,Tools,Purchase,Saw
1319816,8/16/2023,2023,August,16:14:14,4,378.6200271,1514.480108,Home Decor,Home Depot,Tools,Purchase,Tape measure
1273220,8/16/2023,2023,August,16:19:46,2,382.2124626,764.4249253,Electronics,Apple,Tablet,Sale,iPad
5708860,8/16/2023,2023,August,16:50:10,2,479.1210419,958.2420837,Home Decor,IKEA,Lighting,Sale,Track lighting
6069348,8/16/2023,2023,August,18:32:15,1,173.228724,173.228724,Grocery,Nestle,Chocolate,Purchase,Chocolate bars
9368561,8/16/2023,2023,August,18:35:00,2,55.82215815,111.6443163,Grocery,Pepsi,Juice,Purchase,Apple juice
